NAME	TITLE	SCORE	
TRPC1	transient receptor potential cation channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:12333]	0.39609155	
PKNOX1	PBX/knotted 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9022]	0.3959442	
RASL10A	RAS like family 10 member A [Source:HGNC Symbol;Acc:HGNC:16954]	0.3958792	
LLGL2	LLGL scribble cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:6629]	0.3958708	
UBAP1	ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]	0.39584813	
CASD1	CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]	0.3957819	
BNIPL	BCL2 interacting protein like [Source:HGNC Symbol;Acc:HGNC:16976]	0.39577624	
PLA2G7	phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]	0.39560866	
CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]	0.39552853	
PFN2	profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]	0.39550516	
USP1	ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]	0.3952841	
BCL6B	BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002]	0.3952211	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	0.3951024	
POU2AF3	POU class 2 homeobox associating factor 3 [Source:HGNC Symbol;Acc:HGNC:26978]	0.39489818	
CD163L1	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]	0.39488995	
PBX3	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]	0.3948584	
TNFSF15	TNF superfamily member 15 [Source:HGNC Symbol;Acc:HGNC:11931]	0.39472556	
VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	0.39458594	
PLEKHG1	pleckstrin homology and RhoGEF domain containing G1 [Source:HGNC Symbol;Acc:HGNC:20884]	0.3945773	
SAMD9	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]	0.39443752	
RAET1E	retinoic acid early transcript 1E [Source:HGNC Symbol;Acc:HGNC:16793]	0.39438796	
FAM72A	family with sequence similarity 72 member A [Source:HGNC Symbol;Acc:HGNC:24044]	0.39431864	
MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	0.39423108	
SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	0.39407003	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	0.39384997	
LAMB4	laminin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6491]	0.39383128	
ARMCX2	armadillo repeat containing X-linked 2 [Source:HGNC Symbol;Acc:HGNC:16869]	0.3938181	
TRADD	TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030]	0.39381248	
STK17A	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]	0.3937805	
EXPH5	exophilin 5 [Source:HGNC Symbol;Acc:HGNC:30578]	0.3937292	
TBX6	T-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:11605]	0.39366063	
ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]	0.3934514	
SLC38A1	solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]	0.39317867	
NUP205	nucleoporin 205 [Source:HGNC Symbol;Acc:HGNC:18658]	0.39316234	
SPTLC3	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	0.3930131	
CCDC81	coiled-coil domain containing 81 [Source:HGNC Symbol;Acc:HGNC:26281]	0.3929879	
CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	0.39293113	
PDK1	pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]	0.39287728	
SNAI3	snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]	0.39275602	
SPMIP4	sperm microtubule inner protein 4 [Source:HGNC Symbol;Acc:HGNC:21722]	0.39274052	
CHRNA5	cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]	0.39248285	
IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	0.39245695	
GLUD1	glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335]	0.39244565	
CMC1	C-X9-C motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28783]	0.39239794	
SCNN1A	sodium channel epithelial 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:10599]	0.392371	
PIR	pirin [Source:HGNC Symbol;Acc:HGNC:30048]	0.39224422	
IL17RE	interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]	0.3921219	
ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]	0.3920248	
SLC3A2	solute carrier family 3 member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	0.3918984	
NDUFB2	NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]	0.3918475	
AMFR	autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]	0.39178997	
TBC1D22B	TBC1 domain family member 22B [Source:HGNC Symbol;Acc:HGNC:21602]	0.39150688	
WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]	0.39141417	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	0.39127356	
EML6	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]	0.39118847	
TK2	thymidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11831]	0.3909636	
PSMB2	proteasome 20S subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]	0.390832	
CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	0.39074484	
CHRM4	cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]	0.3907113	
CCT6A	chaperonin containing TCP1 subunit 6A [Source:HGNC Symbol;Acc:HGNC:1620]	0.39045137	
DYNLT3	dynein light chain Tctex-type 3 [Source:HGNC Symbol;Acc:HGNC:11694]	0.39037836	
STARD5	StAR related lipid transfer domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18065]	0.39025998	
P4HA1	prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]	0.39025703	
KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]	0.39022446	
ZNF658	zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226]	0.3901841	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	0.39007017	
CNN2	calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]	0.38997924	
SELE	selectin E [Source:HGNC Symbol;Acc:HGNC:10718]	0.38993075	
PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	0.3896829	
DDT	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]	0.38949993	
OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	0.38933134	
PCBD1	pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]	0.38924408	
PRSS33	serine protease 33 [Source:HGNC Symbol;Acc:HGNC:30405]	0.38915884	
TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	0.38909033	
NDUFC1	NADH:ubiquinone oxidoreductase subunit C1 [Source:HGNC Symbol;Acc:HGNC:7705]	0.38883334	
ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]	0.3886835	
HAP1	huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]	0.38864467	
CEP126	centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264]	0.38856837	
THEMIS2	thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:HGNC:16839]	0.38843104	
HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	0.38831282	
CDKAL1	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]	0.38828927	
ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]	0.38804963	
STK16	serine/threonine kinase 16 [Source:HGNC Symbol;Acc:HGNC:11394]	0.38801876	
ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:18413]	0.3879842	
ITIH2	inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]	0.38795972	
CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol;Acc:HGNC:102]	0.38793293	
XNDC1N	XRCC1 N-terminal domain containing 1, N-terminal like [Source:HGNC Symbol;Acc:HGNC:54661]	0.38785335	
CFAP45	cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]	0.38781923	
TP63	tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]	0.3876836	
DUS4L	dihydrouridine synthase 4 like [Source:HGNC Symbol;Acc:HGNC:21517]	0.38759044	
RAMP3	receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845]	0.38752568	
CCDC191	coiled-coil domain containing 191 [Source:HGNC Symbol;Acc:HGNC:29272]	0.38750932	
ZNF544	zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759]	0.38746148	
TTLL10	tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]	0.3874149	
ADGRD2	adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]	0.38726476	
KRT79	keratin 79 [Source:HGNC Symbol;Acc:HGNC:28930]	0.3872123	
NME3	NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851]	0.3870237	
LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]	0.38700995	
GDA	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	0.38656417	
LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	0.38629404	
HOXC13	homeobox C13 [Source:HGNC Symbol;Acc:HGNC:5125]	0.38607958	
CFAP73	cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]	0.38604027	
CNTNAP3	contactin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:13834]	0.38603166	
TNNC2	troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]	0.38597178	
AUNIP	aurora kinase A and ninein interacting protein [Source:HGNC Symbol;Acc:HGNC:28363]	0.38583124	
DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	0.3858196	
KRTAP5-10	keratin associated protein 5-10 [Source:HGNC Symbol;Acc:HGNC:23605]	0.3857731	
C4orf36	chromosome 4 open reading frame 36 [Source:HGNC Symbol;Acc:HGNC:28386]	0.385632	
MTMR8	myotubularin related protein 8 [Source:HGNC Symbol;Acc:HGNC:16825]	0.3856279	
NEK5	NIMA related kinase 5 [Source:HGNC Symbol;Acc:HGNC:7748]	0.38562024	
PCYT2	phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]	0.38556656	
LRWD1	leucine rich repeats and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21769]	0.38544255	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	0.38539082	
MRTFB	myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]	0.3851456	
GOLGA8K	golgin A8 family member K [Source:HGNC Symbol;Acc:HGNC:38652]	0.38511637	
TCAF2	TRPM8 channel associated factor 2 [Source:HGNC Symbol;Acc:HGNC:26878]	0.38490874	
CETN2	centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867]	0.38486278	
RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]	0.38480967	
HSF4	heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]	0.3847523	
CASP2	caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]	0.38473672	
IFT22	intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895]	0.38471532	
HOXB13	homeobox B13 [Source:HGNC Symbol;Acc:HGNC:5112]	0.3845964	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	0.38450065	
SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	0.38447195	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	0.3843699	
BLVRA	biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]	0.384357	
IL27RA	interleukin 27 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:17290]	0.3843017	
MEIOC	meiosis specific with coiled-coil domain [Source:HGNC Symbol;Acc:HGNC:26670]	0.3842438	
NT5DC4	5'-nucleotidase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27678]	0.3840916	
PPIC	peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]	0.38407138	
TIMM10B	translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]	0.3839836	
SCN4A	sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591]	0.38386527	
ZFAND3	zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019]	0.3838206	
MAPKAP1	MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]	0.38378516	
ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]	0.38372502	
SMYD2	SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]	0.38367212	
NPPC	natriuretic peptide C [Source:HGNC Symbol;Acc:HGNC:7941]	0.3833812	
VSX2	visual system homeobox 2 [Source:HGNC Symbol;Acc:HGNC:1975]	0.3833686	
KIF27	kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]	0.3832552	
PIK3R4	phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982]	0.38321164	
AIFM2	AIF family member 2 [Source:HGNC Symbol;Acc:HGNC:21411]	0.38320902	
FSIP1	fibrous sheath interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21674]	0.3829778	
SMIM15	small integral membrane protein 15 [Source:HGNC Symbol;Acc:HGNC:33861]	0.3828884	
RPA4	replication protein A4 [Source:HGNC Symbol;Acc:HGNC:30305]	0.38286173	
ZSCAN31	zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]	0.3827743	
ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]	0.38263494	
ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]	0.382583	
PAX9	paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]	0.3825683	
SIX3	SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]	0.38247028	
ADAMTSL2	ADAMTS like 2 [Source:HGNC Symbol;Acc:HGNC:14631]	0.38246962	
MME	membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	0.38241047	
TICAM1	TIR domain containing adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]	0.3822103	
LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	0.38207024	
ARSF	arylsulfatase F [Source:HGNC Symbol;Acc:HGNC:721]	0.38197917	
OSBPL9	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]	0.38172892	
LANCL3	LanC like family member 3 [Source:HGNC Symbol;Acc:HGNC:24767]	0.3816856	
TEX9	testis expressed 9 [Source:HGNC Symbol;Acc:HGNC:29585]	0.38147345	
DHRS9	dehydrogenase/reductase 9 [Source:HGNC Symbol;Acc:HGNC:16888]	0.38138863	
COL7A1	collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]	0.3813236	
NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	0.38126755	
CLBA1	clathrin binding box of aftiphilin containing 1 [Source:HGNC Symbol;Acc:HGNC:20126]	0.38118008	
RNF217	ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487]	0.38116628	
STOML3	stomatin like 3 [Source:HGNC Symbol;Acc:HGNC:19420]	0.38114533	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	0.38114375	
BICDL1	BICD family like cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:28095]	0.3811355	
ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]	0.3810393	
PRR7	proline rich 7, synaptic [Source:HGNC Symbol;Acc:HGNC:28130]	0.38098633	
CABCOCO1	ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]	0.38088787	
HHLA2	HHLA2 member of B7 family [Source:HGNC Symbol;Acc:HGNC:4905]	0.3807518	
MBOAT4	membrane bound O-acyltransferase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32311]	0.3807352	
SLAMF8	SLAM family member 8 [Source:HGNC Symbol;Acc:HGNC:21391]	0.38072702	
TRIM22	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	0.3805438	
DUOX1	dual oxidase 1 [Source:HGNC Symbol;Acc:HGNC:3062]	0.38049734	
ZPR1	ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051]	0.3804959	
TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]	0.38038275	
CHMP5	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]	0.3803507	
TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	0.38028303	
OR7D2	olfactory receptor family 7 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8378]	0.38026342	
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	0.3800136	
NRG4	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	0.37979814	
TMEM63C	transmembrane protein 63C [Source:HGNC Symbol;Acc:HGNC:23787]	0.37977558	
GSTM5	glutathione S-transferase mu 5 [Source:HGNC Symbol;Acc:HGNC:4637]	0.37967193	
ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	0.3795747	
GRK7	G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]	0.379443	
RAB37	RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]	0.379432	
GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	0.37942702	
STMND1	stathmin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44668]	0.37939563	
SDHAF4	succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957]	0.37927458	
RNF182	ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]	0.37926704	
NBPF14	NBPF member 14 [Source:HGNC Symbol;Acc:HGNC:25232]	0.37915757	
ATG10	autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]	0.37914982	
UNCX	UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]	0.37900782	
CEP20	centrosomal protein 20 [Source:HGNC Symbol;Acc:HGNC:26435]	0.37900716	
RIN2	Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]	0.37900394	
B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]	0.37894344	
SLC25A45	solute carrier family 25 member 45 [Source:HGNC Symbol;Acc:HGNC:27442]	0.37886938	
PABIR2	PABIR family member 2 [Source:HGNC Symbol;Acc:HGNC:30490]	0.37885228	
PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	0.3787807	
RIPPLY1	ripply transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:25117]	0.37876987	
CHSY3	chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]	0.3787414	
E2F8	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	0.3786604	
PATL1	PAT1 homolog 1, processing body mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:26721]	0.37858897	
ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:13816]	0.37854847	
C7orf78	chromosome 7 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:55185]	0.37852725	
GNG13	G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]	0.37845844	
SMC4	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]	0.37844697	
ERICH2	glutamate rich 2 [Source:HGNC Symbol;Acc:HGNC:44395]	0.37839484	
EDN2	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	0.37835896	
STOML1	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]	0.37827817	
JPH2	junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202]	0.37813464	
RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1 [Source:HGNC Symbol;Acc:HGNC:28206]	0.37791085	
NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	0.37784946	
BLACAT1	BLACAT1 overlapping LEMD1 locus [Source:HGNC Symbol;Acc:HGNC:48597]	0.3778266	
TSPAN32	tetraspanin 32 [Source:HGNC Symbol;Acc:HGNC:13410]	0.37752295	
LTA	lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]	0.3774084	
MKX	mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]	0.37735283	
TYW1	tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598]	0.37723106	
MAGEC3	MAGE family member C3 [Source:HGNC Symbol;Acc:HGNC:23798]	0.37713882	
PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	0.377114	
POLD2	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]	0.37707618	
TIGD2	tigger transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:18333]	0.37696442	
STARD3NL	STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]	0.3769494	
LTA4H	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]	0.3768808	
SLC28A1	solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]	0.37680146	
ANKRD34B	ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736]	0.3767714	
FAM114A2	family with sequence similarity 114 member A2 [Source:HGNC Symbol;Acc:HGNC:1333]	0.37673628	
TMPRSS2	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]	0.3767142	
GUCY2F	guanylate cyclase 2F, retinal [Source:HGNC Symbol;Acc:HGNC:4691]	0.3764354	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	0.37636012	
HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]	0.37626755	
CP	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]	0.37626582	
SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]	0.37612697	
BEGAIN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]	0.37601906	
UPK3B	uroplakin 3B [Source:HGNC Symbol;Acc:HGNC:21444]	0.37591237	
SPRY2	sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]	0.37588793	
G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	0.375778	
THSD7B	thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]	0.37568313	
GLIS2	GLIS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:29450]	0.37561148	
GPR160	G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]	0.37549013	
HS3ST4	heparan sulfate-glucosamine 3-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:5200]	0.37538296	
CAPN8	calpain 8 [Source:HGNC Symbol;Acc:HGNC:1485]	0.37514633	
GCNT1	glucosaminyl (N-acetyl) transferase 1 [Source:HGNC Symbol;Acc:HGNC:4203]	0.37513116	
SHFL	shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]	0.37503022	
KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]	0.37494352	
XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	0.3749211	
OXGR1	oxoglutarate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4531]	0.3748959	
TRPA1	transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]	0.37458247	
RILP	Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]	0.37457618	
TBL1XR1	TBL1X/Y related 1 [Source:HGNC Symbol;Acc:HGNC:29529]	0.3745535	
KRT8	keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]	0.37452433	
RBBP8	RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]	0.37451333	
SLC31A2	solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]	0.37447432	
CDK9	cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]	0.3744165	
MPP2	MAGUK p55 scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:7220]	0.37413177	
BTNL9	butyrophilin like 9 [Source:HGNC Symbol;Acc:HGNC:24176]	0.37405863	
ADAM17	ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195]	0.3738123	
DUOXA1	dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]	0.37373367	
KIAA0319	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	0.3737026	
MFAP1	microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]	0.37354186	
CAPN9	calpain 9 [Source:HGNC Symbol;Acc:HGNC:1486]	0.37340525	
PRAC2	PRAC2 small nuclear protein [Source:HGNC Symbol;Acc:HGNC:30143]	0.3733991	
PARP4	poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]	0.37338963	
