NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PHOSPHOLIPID_TRANSPORT	GOBP_PHOSPHOLIPID_TRANSPORT		88	0.18338445	0.7914824	0.8477905	1.0	1.0	2863	tags=23%, list=19%, signal=28%	
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS		34	0.22325805	0.7914517	0.814558	1.0	1.0	4371	tags=41%, list=29%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		21	0.2510141	0.791412	0.7670068	1.0	1.0	2686	tags=24%, list=18%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		28	0.23739524	0.79096764	0.78727275	1.0	1.0	2932	tags=25%, list=19%, signal=31%	
HP_SCOTOMA	HP_SCOTOMA		83	0.1817135	0.7909541	0.87922704	1.0	1.0	4577	tags=31%, list=30%, signal=45%	
HP_CENTRALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	HP_CENTRALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS		49	0.20583673	0.7909031	0.84310347	1.0	1.0	3944	tags=31%, list=26%, signal=41%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		106	0.17640354	0.79084826	0.89889413	1.0	1.0	4379	tags=30%, list=29%, signal=42%	
HP_OPHTHALMOPARESIS	HP_OPHTHALMOPARESIS		250	0.15661544	0.79077756	0.9585122	1.0	1.0	3827	tags=24%, list=25%, signal=32%	
GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE		41	0.21342185	0.79030645	0.7993139	1.0	1.0	3835	tags=32%, list=25%, signal=42%	
HP_VASCULAR_DILATATION	HP_VASCULAR_DILATATION		180	0.16285168	0.7900356	0.9384164	1.0	1.0	1673	tags=12%, list=11%, signal=13%	
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE		399	0.14875779	0.7896048	0.97754294	1.0	1.0	1514	tags=10%, list=10%, signal=11%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		61	0.19739227	0.78950244	0.82096773	1.0	1.0	5078	tags=39%, list=34%, signal=59%	
GOBP_NEURAL_TUBE_PATTERNING	GOBP_NEURAL_TUBE_PATTERNING		29	0.22859174	0.78907496	0.79491526	1.0	1.0	2781	tags=24%, list=18%, signal=30%	
GOBP_ASSOCIATIVE_LEARNING	GOBP_ASSOCIATIVE_LEARNING		81	0.18486333	0.7889433	0.86743045	1.0	1.0	3515	tags=26%, list=23%, signal=34%	
GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH		49	0.20497127	0.788557	0.82073814	1.0	1.0	3637	tags=31%, list=24%, signal=40%	
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING		29	0.23166814	0.7884813	0.8059441	1.0	1.0	744	tags=10%, list=5%, signal=11%	
HP_PREAXIAL_HAND_POLYDACTYLY	HP_PREAXIAL_HAND_POLYDACTYLY		57	0.1957998	0.78792465	0.8357488	1.0	1.0	4257	tags=30%, list=28%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		57	0.19737928	0.78790516	0.84150326	1.0	1.0	1446	tags=12%, list=10%, signal=14%	
HP_ABNORMAL_LABIA_MINORA_MORPHOLOGY	HP_ABNORMAL_LABIA_MINORA_MORPHOLOGY		31	0.2255784	0.78750783	0.7826855	1.0	1.0	2835	tags=23%, list=19%, signal=28%	
